GSSCode,name,year,dwellingsPerHectaire
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000029,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000022,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000022,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000006,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000008,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000022,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000024,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000024,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000029,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000013,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000013,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000013,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000013,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000013,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000013,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000013,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000013,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000013,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000013,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000013,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000013,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000013,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000033,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000020,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000030,,,
E09000001,,,
E09000030,,,
E09000001,,,
E09000007,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000030,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000030,,,
E09000007,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000030,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000030,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000012,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000007,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000030,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000007,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000001,,,
E09000030,,,
